player_name,market_key,market_description,bookmaker,outcome,odds_decimal,prop_line,description,projection_type,projection,edge,implied_prob
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.02,19.5,Shai Gilgeous-Alexander,PTS,32.2,12.700000000000003,0.9803921568627451
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.02,9.5,Pascal Siakam,PTS,20.5,11.0,0.9803921568627451
Shai Gilgeous-Alexander,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,1.87,1.5,Shai Gilgeous-Alexander,FG,11.0,9.5,0.53475935828877
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.08,23.5,Shai Gilgeous-Alexander,PTS,32.2,8.700000000000003,0.9259259259259258
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.07,4.5,Bennedict Mathurin,PTS,12.5,8.0,0.9345794392523364
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.07,12.5,Pascal Siakam,PTS,20.5,8.0,0.9345794392523364
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.12,24.5,Shai Gilgeous-Alexander,PTS,32.2,7.700000000000003,0.8928571428571428
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.11,24.5,Shai Gilgeous-Alexander,PTS,32.2,7.700000000000003,0.9009009009009008
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.13,7.5,Myles Turner,PTS,15.0,7.5,0.8849557522123894
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.11,5.5,Bennedict Mathurin,PTS,12.5,7.0,0.9009009009009008
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.12,13.5,Pascal Siakam,PTS,20.5,7.0,0.8928571428571428
Aaron Nesmith,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.13,5.5,Aaron Nesmith,PTS,12.4,6.9,0.8849557522123894
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.15,25.5,Shai Gilgeous-Alexander,PTS,32.2,6.700000000000003,0.8695652173913044
T.J. McConnell,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.11,4.5,T.J. McConnell,PTS,11.1,6.6,0.9009009009009008
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.2,8.5,Myles Turner,PTS,15.0,6.5,0.8333333333333334
Jalen Williams,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.09,14.5,Jalen Williams,PTS,21.0,6.5,0.9174311926605504
Jalen Williams,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,1.93,1.5,Jalen Williams,FG,7.9,6.4,0.5181347150259068
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.11,9.5,Chet Holmgren,PTS,15.8,6.300000000000001,0.9009009009009008
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.1,9.5,Chet Holmgren,PTS,15.8,6.300000000000001,0.9090909090909091
Pascal Siakam,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,2.28,1.5,Pascal Siakam,FG,7.7,6.2,0.4385964912280702
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.19,14.5,Pascal Siakam,PTS,20.5,6.0,0.8403361344537815
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.17,14.5,Pascal Siakam,PTS,20.5,6.0,0.8547008547008548
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.2,6.5,Bennedict Mathurin,PTS,12.5,6.0,0.8333333333333334
Aaron Nesmith,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.2,6.5,Aaron Nesmith,PTS,12.4,5.9,0.8333333333333334
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.2,26.5,Shai Gilgeous-Alexander,PTS,32.2,5.700000000000003,0.8333333333333334
Chet Holmgren,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.0,3.5,Chet Holmgren,TRB,9.2,5.699999999999999,1.0
T.J. McConnell,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.17,5.5,T.J. McConnell,PTS,11.1,5.6,0.8547008547008548
Luguentz Dort,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.15,3.5,Luguentz Dort,PTS,9.1,5.6,0.8695652173913044
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.3,9.5,Myles Turner,PTS,15.0,5.5,0.7692307692307692
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.29,9.5,Myles Turner,PTS,15.0,5.5,0.7751937984496123
Jalen Williams,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.12,15.5,Jalen Williams,PTS,21.0,5.5,0.8928571428571428
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.17,10.5,Chet Holmgren,PTS,15.8,5.300000000000001,0.8547008547008548
Obi Toppin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.17,5.5,Obi Toppin,PTS,10.7,5.199999999999999,0.8547008547008548
Andrew Nembhard,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.1,5.5,Andrew Nembhard,PTS,10.7,5.199999999999999,0.9090909090909091
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.29,7.5,Bennedict Mathurin,PTS,12.5,5.0,0.7751937984496123
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.24,15.5,Pascal Siakam,PTS,20.5,5.0,0.8064516129032259
Aaron Nesmith,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.3,7.5,Aaron Nesmith,PTS,12.4,4.9,0.7692307692307692
Isaiah Hartenstein,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.02,2.5,Isaiah Hartenstein,TRB,7.3,4.8,0.9803921568627451
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.26,27.5,Shai Gilgeous-Alexander,PTS,32.2,4.700000000000003,0.7936507936507936
Chet Holmgren,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.02,4.5,Chet Holmgren,TRB,9.2,4.699999999999999,0.9803921568627451
T.J. McConnell,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.28,6.5,T.J. McConnell,PTS,11.1,4.6,0.78125
Isaiah Hartenstein,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.06,1.5,Isaiah Hartenstein,PTS,6.1,4.6,0.9433962264150942
Luguentz Dort,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.2,4.5,Luguentz Dort,PTS,9.1,4.6,0.8333333333333334
Jalen Williams,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.17,16.5,Jalen Williams,PTS,21.0,4.5,0.8547008547008548
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.41,10.5,Myles Turner,PTS,15.0,4.5,0.7092198581560284
Myles Turner,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.02,1.5,Myles Turner,TRB,5.9,4.4,0.9803921568627451
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.23,11.5,Chet Holmgren,PTS,15.8,4.300000000000001,0.8130081300813008
Obi Toppin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.25,6.5,Obi Toppin,PTS,10.7,4.199999999999999,0.8
Andrew Nembhard,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.17,6.5,Andrew Nembhard,PTS,10.7,4.199999999999999,0.8547008547008548
Chet Holmgren,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,2.46,1.5,Chet Holmgren,FG,5.6,4.1,0.4065040650406504
T.J. McConnell,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.04,1.5,T.J. McConnell,AST,5.5,4.0,0.9615384615384615
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.31,16.5,Pascal Siakam,PTS,20.5,4.0,0.7633587786259541
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.4,8.5,Bennedict Mathurin,PTS,12.5,4.0,0.7142857142857143
Aaron Nesmith,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.43,8.5,Aaron Nesmith,PTS,12.4,3.9000000000000004,0.6993006993006994
Pascal Siakam,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.01,2.5,Pascal Siakam,TRB,6.4,3.9000000000000004,0.9900990099009901
Isaiah Hartenstein,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.1,3.5,Isaiah Hartenstein,TRB,7.3,3.8,0.9090909090909091
Isaiah Hartenstein,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.09,3.5,Isaiah Hartenstein,TRB,7.3,3.8,0.9174311926605504
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.32,28.5,Shai Gilgeous-Alexander,PTS,32.2,3.700000000000003,0.7575757575757576
Cason Wallace,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.1,1.5,Cason Wallace,PTS,5.2,3.7,0.9090909090909091
Myles Turner,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,2.12,1.5,Myles Turner,FG,5.2,3.7,0.4716981132075471
Alex Caruso,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.09,4.5,Alex Caruso,PTS,8.2,3.6999999999999993,0.9174311926605504
Chet Holmgren,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.07,5.5,Chet Holmgren,TRB,9.2,3.6999999999999993,0.9345794392523364
Chet Holmgren,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.08,5.5,Chet Holmgren,TRB,9.2,3.6999999999999993,0.9259259259259258
Isaiah Hartenstein,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.23,2.5,Isaiah Hartenstein,PTS,6.1,3.5999999999999996,0.8130081300813008
T.J. McConnell,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.38,7.5,T.J. McConnell,PTS,11.1,3.5999999999999996,0.7246376811594204
Luguentz Dort,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.0,0.5,Luguentz Dort,TRB,4.1,3.5999999999999996,1.0
Luguentz Dort,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.34,5.5,Luguentz Dort,PTS,9.1,3.5999999999999996,0.7462686567164178
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.56,11.5,Myles Turner,PTS,15.0,3.5,0.641025641025641
Jalen Williams,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.23,17.5,Jalen Williams,PTS,21.0,3.5,0.8130081300813008
Andrew Nembhard,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.03,1.5,Andrew Nembhard,AST,4.9,3.4000000000000004,0.970873786407767
Myles Turner,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.11,2.5,Myles Turner,TRB,5.9,3.4000000000000004,0.9009009009009008
Jalen Williams,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.02,1.5,Jalen Williams,AST,4.9,3.4000000000000004,0.9803921568627451
Tyrese Haliburton,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.32,9.5,Tyrese Haliburton,PTS,12.9,3.4000000000000004,0.7575757575757576
Aaron Wiggins,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.25,2.5,Aaron Wiggins,PTS,5.9,3.4000000000000004,0.8
Jalen Williams,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.02,1.5,Jalen Williams,AST,4.9,3.4000000000000004,0.9803921568627451
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.32,12.5,Chet Holmgren,PTS,15.8,3.3000000000000007,0.7575757575757576
Jalen Williams,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.05,2.5,Jalen Williams,TRB,5.8,3.3,0.9523809523809523
Bennedict Mathurin,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.02,0.5,Bennedict Mathurin,TRB,3.7,3.2,0.9803921568627451
Obi Toppin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.37,7.5,Obi Toppin,PTS,10.7,3.1999999999999993,0.7299270072992701
Andrew Nembhard,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.26,7.5,Andrew Nembhard,PTS,10.7,3.1999999999999993,0.7936507936507936
Tyrese Haliburton,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,1.65,1.5,Tyrese Haliburton,FG,4.6,3.0999999999999996,0.6060606060606061
Alex Caruso,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.0,0.5,Alex Caruso,TRB,3.5,3.0,1.0
Shai Gilgeous-Alexander,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.09,3.5,Shai Gilgeous-Alexander,AST,6.5,3.0,0.9174311926605504
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.56,9.5,Bennedict Mathurin,PTS,12.5,3.0,0.641025641025641
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.41,17.5,Pascal Siakam,PTS,20.5,3.0,0.7092198581560284
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.55,9.5,Bennedict Mathurin,PTS,12.5,3.0,0.6451612903225806
Pascal Siakam,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.06,3.5,Pascal Siakam,TRB,6.4,2.9000000000000004,0.9433962264150942
Aaron Nesmith,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.57,9.5,Aaron Nesmith,PTS,12.4,2.9000000000000004,0.6369426751592356
Aaron Nesmith,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.59,9.5,Aaron Nesmith,PTS,12.4,2.9000000000000004,0.6289308176100629
Pascal Siakam,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.06,3.5,Pascal Siakam,TRB,6.4,2.9000000000000004,0.9433962264150942
Aaron Nesmith,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,1.56,1.5,Aaron Nesmith,FG,4.3,2.8,0.641025641025641
Isaiah Hartenstein,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.24,4.5,Isaiah Hartenstein,TRB,7.3,2.8,0.8064516129032259
Aaron Nesmith,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.02,1.5,Aaron Nesmith,TRB,4.3,2.8,0.9803921568627451
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.42,29.5,Shai Gilgeous-Alexander,PTS,32.2,2.700000000000003,0.7042253521126761
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.41,29.5,Shai Gilgeous-Alexander,PTS,32.2,2.700000000000003,0.7092198581560284
T.J. McConnell,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.02,0.5,T.J. McConnell,TRB,3.2,2.7,0.9803921568627451
Cason Wallace,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.28,2.5,Cason Wallace,PTS,5.2,2.7,0.78125
Obi Toppin,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.03,1.5,Obi Toppin,TRB,4.2,2.7,0.970873786407767
Alex Caruso,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.17,5.5,Alex Caruso,PTS,8.2,2.6999999999999993,0.8547008547008548
Chet Holmgren,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.17,6.5,Chet Holmgren,TRB,9.2,2.6999999999999993,0.8547008547008548
T.J. McConnell,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.54,8.5,T.J. McConnell,PTS,11.1,2.5999999999999996,0.6493506493506493
Luguentz Dort,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.54,6.5,Luguentz Dort,PTS,9.1,2.5999999999999996,0.6493506493506493
Andrew Nembhard,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,2.5,1.5,Andrew Nembhard,FG,4.1,2.5999999999999996,0.4
Luguentz Dort,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.08,1.5,Luguentz Dort,TRB,4.1,2.5999999999999996,0.9259259259259258
Isaiah Hartenstein,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.36,3.5,Isaiah Hartenstein,PTS,6.1,2.5999999999999996,0.7352941176470588
Myles Turner,player_points,Player Points (Over/Under),FanDuel,Over,1.78,12.5,Myles Turner,PTS,15.0,2.5,0.5617977528089888
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.77,12.5,Myles Turner,PTS,15.0,2.5,0.5649717514124294
Jalen Williams,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.31,18.5,Jalen Williams,PTS,21.0,2.5,0.7633587786259541
Myles Turner,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.32,3.5,Myles Turner,TRB,5.9,2.4000000000000004,0.7575757575757576
Myles Turner,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.31,3.5,Myles Turner,TRB,5.9,2.4000000000000004,0.7633587786259541
Aaron Wiggins,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.41,3.5,Aaron Wiggins,PTS,5.9,2.4000000000000004,0.7092198581560284
Jalen Williams,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.11,2.5,Jalen Williams,AST,4.9,2.4000000000000004,0.9009009009009008
Pascal Siakam,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.06,1.5,Pascal Siakam,AST,3.9,2.4,0.9433962264150942
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.43,13.5,Chet Holmgren,PTS,15.8,2.3000000000000007,0.6993006993006994
Jalen Williams,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.18,3.5,Jalen Williams,TRB,5.8,2.3,0.8474576271186441
Jalen Williams,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.19,3.5,Jalen Williams,TRB,5.8,2.3,0.8403361344537815
Alex Caruso,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.05,0.5,Alex Caruso,AST,2.8,2.3,0.9523809523809523
Shai Gilgeous-Alexander,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.26,3.5,Shai Gilgeous-Alexander,TRB,5.7,2.2,0.7936507936507936
Bennedict Mathurin,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.17,1.5,Bennedict Mathurin,TRB,3.7,2.2,0.8547008547008548
Obi Toppin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.52,8.5,Obi Toppin,PTS,10.7,2.1999999999999993,0.6578947368421053
Andrew Nembhard,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.4,8.5,Andrew Nembhard,PTS,10.7,2.1999999999999993,0.7142857142857143
T.J. McConnell,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.43,3.5,T.J. McConnell,AST,5.5,2.0,0.6993006993006994
Alex Caruso,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.07,1.5,Alex Caruso,TRB,3.5,2.0,0.9345794392523364
Bennedict Mathurin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.76,10.5,Bennedict Mathurin,PTS,12.5,2.0,0.5681818181818182
Pascal Siakam,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.53,18.5,Pascal Siakam,PTS,20.5,2.0,0.6535947712418301
Aaron Nesmith,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.77,10.5,Aaron Nesmith,PTS,12.4,1.9000000000000004,0.5649717514124294
Pascal Siakam,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.17,4.5,Pascal Siakam,TRB,6.4,1.9000000000000004,0.8547008547008548
Aaron Nesmith,player_points,Player Points (Over/Under),FanDuel,Over,1.8,10.5,Aaron Nesmith,PTS,12.4,1.9000000000000004,0.5555555555555556
Cason Wallace,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.08,0.5,Cason Wallace,TRB,2.4,1.9,0.9259259259259258
Aaron Nesmith,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.1,2.5,Aaron Nesmith,TRB,4.3,1.7999999999999998,0.9090909090909091
Isaiah Hartenstein,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.48,5.5,Isaiah Hartenstein,TRB,7.3,1.7999999999999998,0.6756756756756757
Isaiah Hartenstein,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.47,5.5,Isaiah Hartenstein,TRB,7.3,1.7999999999999998,0.6802721088435374
Shai Gilgeous-Alexander,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.49,30.5,Shai Gilgeous-Alexander,PTS,32.2,1.7000000000000028,0.6711409395973155
Cason Wallace,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.5,3.5,Cason Wallace,PTS,5.2,1.7000000000000002,0.6666666666666666
T.J. McConnell,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.18,1.5,T.J. McConnell,TRB,3.2,1.7000000000000002,0.8474576271186441
Obi Toppin,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.13,2.5,Obi Toppin,TRB,4.2,1.7000000000000002,0.8849557522123894
Chet Holmgren,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.34,7.5,Chet Holmgren,TRB,9.2,1.6999999999999993,0.7462686567164178
Chet Holmgren,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.34,7.5,Chet Holmgren,TRB,9.2,1.6999999999999993,0.7462686567164178
Alex Caruso,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.25,6.5,Alex Caruso,PTS,8.2,1.6999999999999993,0.8
Luguentz Dort,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,1.68,1.5,Luguentz Dort,FG,3.1,1.6,0.5952380952380952
T.J. McConnell,player_points,Player Points (Over/Under),FanDuel,Over,1.77,9.5,T.J. McConnell,PTS,11.1,1.5999999999999996,0.5649717514124294
T.J. McConnell,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.76,9.5,T.J. McConnell,PTS,11.1,1.5999999999999996,0.5681818181818182
Luguentz Dort,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.32,2.5,Luguentz Dort,TRB,4.1,1.5999999999999996,0.7575757575757576
Luguentz Dort,player_points,Player Points (Over/Under),FanDuel,Over,1.74,7.5,Luguentz Dort,PTS,9.1,1.5999999999999996,0.5747126436781609
T.J. McConnell,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.7,9.5,T.J. McConnell,PTS,11.1,1.5999999999999996,0.5882352941176471
Isaiah Hartenstein,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.6,4.5,Isaiah Hartenstein,PTS,6.1,1.5999999999999996,0.625
Luguentz Dort,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.72,7.5,Luguentz Dort,PTS,9.1,1.5999999999999996,0.5813953488372093
Myles Turner,player_blocks_alternate,Alternate Blocks (Over/Under),FanDuel,Over,1.17,0.5,Myles Turner,BK,2.0,1.5,0.8547008547008548
Myles Turner,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,2.02,13.5,Myles Turner,PTS,15.0,1.5,0.49504950495049505
Jalen Williams,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.4,19.5,Jalen Williams,PTS,21.0,1.5,0.7142857142857143
Jalen Williams,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.38,19.5,Jalen Williams,PTS,21.0,1.5,0.7246376811594204
Isaiah Hartenstein,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.09,0.5,Isaiah Hartenstein,AST,2.0,1.5,0.9174311926605504
Aaron Wiggins,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.6,4.5,Aaron Wiggins,PTS,5.9,1.4000000000000004,0.625
Andrew Nembhard,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.41,3.5,Andrew Nembhard,AST,4.9,1.4000000000000004,0.7092198581560284
Jalen Williams,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.34,3.5,Jalen Williams,AST,4.9,1.4000000000000004,0.7462686567164178
Jalen Williams,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.33,3.5,Jalen Williams,AST,4.9,1.4000000000000004,0.7518796992481203
Myles Turner,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.68,4.5,Myles Turner,TRB,5.9,1.4000000000000004,0.5952380952380952
Myles Turner,player_rebounds,Player Rebounds (Over/Under),FanDuel,Over,1.7,4.5,Myles Turner,TRB,5.9,1.4000000000000004,0.5882352941176471
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.62,14.5,Chet Holmgren,PTS,15.8,1.3000000000000007,0.6172839506172839
Chet Holmgren,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.6,14.5,Chet Holmgren,PTS,15.8,1.3000000000000007,0.625
Jalen Williams,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.43,4.5,Jalen Williams,TRB,5.8,1.2999999999999998,0.6993006993006994
Alex Caruso,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.31,1.5,Alex Caruso,AST,2.8,1.2999999999999998,0.7633587786259541
Alex Caruso,player_assists_alternate,Alternate Assists (Over/Under),FanDuel,Over,1.32,1.5,Alex Caruso,AST,2.8,1.2999999999999998,0.7575757575757576
Alex Caruso,player_threes,Player Three-Pointers Made (Over/Under),FanDuel,Over,2.16,1.5,Alex Caruso,FG,2.8,1.2999999999999998,0.4629629629629629
Bennedict Mathurin,player_rebounds_alternate,Alternate Rebounds (Over/Under),FanDuel,Over,1.48,2.5,Bennedict Mathurin,TRB,3.7,1.2000000000000002,0.6756756756756757
Chet Holmgren,player_blocks_alternate,Alternate Blocks (Over/Under),FanDuel,Over,1.15,0.5,Chet Holmgren,BK,1.7,1.2,0.8695652173913044
Obi Toppin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.72,9.5,Obi Toppin,PTS,10.7,1.1999999999999993,0.5813953488372093
Andrew Nembhard,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.58,9.5,Andrew Nembhard,PTS,10.7,1.1999999999999993,0.6329113924050632
Obi Toppin,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.74,9.5,Obi Toppin,PTS,10.7,1.1999999999999993,0.5747126436781609
Andrew Nembhard,player_points_alternate,Alternate Points (Over/Under),FanDuel,Over,1.56,9.5,Andrew Nembhard,PTS,10.7,1.1999999999999993,0.641025641025641
